ticker,session,iv90,iv100,iv110,skew
CVX,2024-10-10,30.1112,25.3003,25.3985,4.712700000000002
CVX,2024-10-11,28.1232,24.3709,24.3484,3.774799999999999
CVX,2024-10-14,27.0685,23.2331,23.5784,3.4901000000000018
CVX,2024-10-15,27.7487,24.1702,23.3169,4.431799999999999
CVX,2024-10-16,27.7177,23.9451,23.6868,4.030899999999999
CVX,2024-10-17,27.235,23.8018,24.1195,3.115500000000001
CVX,2024-10-18,27.3104,23.5465,23.4657,3.844700000000003
CVX,2024-10-21,27.569,23.2106,22.4273,5.1417
CVX,2024-10-22,26.4477,23.9602,23.7635,2.6842000000000006
CVX,2024-10-23,27.9214,24.5985,23.0461,4.875299999999999
CVX,2024-10-24,28.7812,25.4233,25.0829,3.6982999999999997
CVX,2024-10-25,29.0974,25.8031,24.2229,4.874500000000001
CVX,2024-10-28,27.2827,24.6544,25.514,1.768699999999999
CVX,2024-10-29,28.2267,25.3722,24.3608,3.8659
CVX,2024-10-30,28.451,25.8406,24.9215,3.5294999999999987
CVX,2024-10-31,29.2837,26.9913,26.5529,2.7307999999999986
CVX,2024-11-01,27.8171,23.3563,22.9521,4.864999999999998
CVX,2024-11-04,25.8226,22.3932,21.7853,4.037300000000002
CVX,2024-11-05,25.708,22.0678,20.6912,5.0168
CVX,2024-11-06,21.2146,18.5754,19.3655,1.8491
CVX,2024-11-07,22.3022,18.0677,18.9671,3.3351000000000006
CVX,2024-11-08,22.0476,17.5358,16.9302,5.1174
CVX,2024-11-11,20.8146,17.9971,17.7475,3.0671
CVX,2024-11-12,22.6592,17.6122,19.6217,3.037499999999998
CVX,2024-11-13,22.0389,18.0906,19.2658,2.773100000000003
CVX,2024-11-14,22.1492,17.7233,19.4504,2.698800000000002
CVX,2024-11-15,22.3029,18.2214,19.4239,2.8790000000000013
CVX,2024-11-18,22.5952,16.2431,18.3374,4.2578
CVX,2024-11-19,22.6407,17.6525,17.8794,4.7612999999999985
CVX,2024-11-20,23.3211,17.6407,18.7148,4.606300000000001
CVX,2024-11-21,23.6416,17.7691,18.5938,5.047799999999999
CVX,2024-11-22,21.381,17.333,17.9514,3.4296000000000006
CVX,2024-11-25,21.6752,16.2361,15.4135,6.261699999999999
CVX,2024-11-26,20.8563,15.4022,16.6926,4.163700000000002
CVX,2024-11-27,23.3068,16.4384,17.0621,6.244699999999998
CVX,2024-11-29,21.124,17.0524,16.4969,4.627099999999999
CVX,2024-12-02,20.3339,16.5799,17.7474,2.586500000000001
CVX,2024-12-03,20.2355,16.125,17.4345,2.8009999999999984
CVX,2024-12-04,22.537,17.8864,17.8896,4.6473999999999975
CVX,2024-12-05,22.7237,17.7662,17.7099,5.0138
CVX,2024-12-06,21.6501,18.3984,18.8347,2.815399999999997
CVX,2024-12-09,22.8492,17.3356,20.1755,2.6737
CVX,2024-12-10,25.7903,19.2877,17.7943,7.995999999999999
CVX,2024-12-11,24.3578,19.3486,18.9858,5.372
CVX,2024-12-12,22.8822,19.9074,18.9377,3.9445000000000014
CVX,2024-12-13,22.3866,19.4746,20.7118,1.6748000000000012
CVX,2024-12-16,23.9781,21.1274,22.1686,1.8094999999999999
CVX,2024-12-17,25.0532,21.091,21.2511,3.8020999999999994
CVX,2024-12-18,26.3078,22.7178,23.363,2.9448000000000008
CVX,2024-12-19,28.7762,24.0906,24.8968,3.8794000000000004
CVX,2024-12-20,29.9255,20.7958,21.9512,7.9742999999999995
CVX,2024-12-23,23.8885,20.0284,20.2366,3.6519000000000013
CVX,2024-12-24,21.6125,13.5663,20.0395,1.5730000000000004
CVX,2024-12-26,23.2786,19.5553,20.1344,3.1442000000000014
CVX,2024-12-27,25.46,18.7158,21.3446,4.115400000000001
CVX,2024-12-30,28.7883,19.9385,19.3533,9.434999999999999
CVX,2024-12-31,25.3512,19.4911,21.2463,4.104899999999997
CVX,2025-01-02,24.1173,20.0813,20.9212,3.1961000000000013
CVX,2025-01-03,24.3696,21.0152,18.3405,6.0291
CVX,2025-01-06,24.5962,20.807,21.4918,3.1043999999999983
CVX,2025-01-07,22.563,20.8084,23.5735,-1.0105000000000004
CVX,2025-01-08,27.6773,20.8386,19.2033,8.474
CVX,2025-01-10,25.4401,20.9224,22.159,3.281100000000002
CVX,2025-01-13,24.0021,20.7585,20.3929,3.6091999999999977
CVX,2025-01-14,24.6609,20.418,19.728,4.9329
CVX,2025-01-15,24.392,19.8114,19.4421,4.9498999999999995
CVX,2025-01-16,23.5108,19.614,18.0424,5.468399999999999
CVX,2025-01-17,23.2432,18.7129,19.9958,3.2474000000000025
CVX,2025-01-21,23.8485,19.3398,19.4066,4.4419
CVX,2025-01-22,23.2219,19.3816,19.32,3.9019000000000013
CVX,2025-01-23,23.6872,19.6272,19.7768,3.910399999999999
CVX,2025-01-24,23.3721,20.0207,19.2064,4.165700000000001
CVX,2025-01-27,25.483,21.4221,21.6503,3.832699999999999
CVX,2025-01-28,24.7428,20.5307,19.6378,5.105
CVX,2025-01-29,24.7858,22.0035,20.8408,3.9449999999999967
CVX,2025-01-30,25.2697,22.5377,22.1532,3.116500000000002
CVX,2025-01-31,23.3077,19.6926,21.6805,1.627200000000002
CVX,2025-02-03,24.5063,19.5941,18.1851,6.321200000000001
CVX,2025-02-04,25.0525,19.581,18.8812,6.171299999999999
CVX,2025-02-05,23.5344,19.1323,19.0843,4.450100000000003
CVX,2025-02-06,24.6903,18.8117,19.9148,4.775500000000001
CVX,2025-02-07,24.8002,19.9523,19.3041,5.496100000000002
CVX,2025-02-10,23.1926,18.3408,17.9413,5.2513000000000005
CVX,2025-02-11,22.9216,17.7662,18.0164,4.905200000000001
CVX,2025-02-12,24.4908,18.3033,18.8382,5.6526
CVX,2025-02-13,24.0087,19.1404,20.0507,3.958000000000002
CVX,2025-02-14,23.6654,19.296,17.3177,6.347700000000003
CVX,2025-02-18,23.073,18.5475,18.0519,5.021100000000001
CVX,2025-02-19,23.2312,18.0245,17.4945,5.736700000000003
CVX,2025-02-20,23.6594,17.4994,17.5993,6.060100000000002
CVX,2025-02-21,23.8653,19.5317,19.3737,4.491600000000002
CVX,2025-02-24,23.8051,18.9747,17.4476,6.357499999999998
CVX,2025-02-25,25.1332,19.4472,18.5071,6.626099999999997
CVX,2025-02-26,26.3427,20.3229,19.2086,7.1341
CVX,2025-02-27,23.7581,21.0035,19.198,4.5600999999999985
CVX,2025-02-28,24.7441,19.8438,18.2305,6.5136
CVX,2025-03-03,28.9299,23.0201,20.995,7.934899999999999
CVX,2025-03-04,27.9633,24.3594,20.5423,7.420999999999999
CVX,2025-03-05,28.5024,23.6995,20.8136,7.6888000000000005
CVX,2025-03-06,29.1172,24.2921,22.7504,6.366800000000001
CVX,2025-03-07,27.2769,23.1945,20.9482,6.328700000000001
CVX,2025-03-10,29.8559,25.3674,22.7412,7.114699999999999
CVX,2025-03-11,31.1504,28.356,23.2396,7.910800000000002
CVX,2025-03-12,28.4197,26.3271,26.8345,1.5852000000000004
CVX,2025-03-13,30.1695,27.14,23.235,6.9345
CVX,2025-03-14,27.5821,23.3041,20.0806,7.5015
CVX,2025-03-17,25.4889,21.379,18.265,7.2239
CVX,2025-03-18,26.4642,21.424,18.3157,8.148500000000002
CVX,2025-03-19,25.2537,20.7064,18.7554,6.498299999999997
CVX,2025-03-20,24.7096,18.9896,19.8565,4.853099999999998
CVX,2025-03-21,25.4882,18.536,18.3705,7.117699999999999
CVX,2025-03-24,22.5434,17.3978,16.0127,6.5306999999999995
CVX,2025-03-25,21.1116,17.8245,19.974,1.137599999999999
CVX,2025-03-26,24.7643,18.1615,17.9827,6.781599999999997
CVX,2025-03-27,25.6483,18.4978,19.4207,6.227599999999999
CVX,2025-03-28,24.8786,20.1217,18.2353,6.6433
CVX,2025-03-31,25.7801,19.2376,18.4749,7.305199999999999
CVX,2025-04-01,26.3889,20.3359,19.7888,6.600100000000001
CVX,2025-04-02,26.5912,21.245,19.8272,6.763999999999999
CVX,2025-04-03,33.345,29.8873,25.2353,8.1097
CVX,2025-04-04,49.9,43.797,39.1753,10.724699999999999
CVX,2025-04-07,52.2499,47.1294,40.1093,12.1406
CVX,2025-04-08,65.8593,58.9117,50.6184,15.240900000000003
CVX,2025-04-09,43.1081,35.1674,31.038,12.0701
CVX,2025-04-10,53.5802,48.4584,41.5751,12.005099999999999
CVX,2025-04-11,49.524,41.0856,36.2182,13.305799999999998
CVX,2025-04-14,38.7516,31.0423,29.7466,9.005000000000003
CVX,2025-04-15,35.7934,31.8932,28.0251,7.7683
CVX,2025-04-16,37.8479,30.1565,30.6085,7.239400000000003
CVX,2025-04-17,35.882,30.7876,27.9755,7.906499999999998
CVX,2025-04-21,38.1253,32.7491,30.6598,7.465500000000002
CVX,2025-04-22,37.4692,30.8438,28.0507,9.418500000000002
CVX,2025-04-23,36.6494,32.1092,28.0619,8.587499999999999
CVX,2025-04-24,34.4205,29.7368,26.4401,7.980399999999996
CVX,2025-04-25,33.2055,28.8766,25.8628,7.342700000000001
CVX,2025-04-28,33.7667,28.251,25.4451,8.3216
CVX,2025-04-29,31.6072,26.9444,24.5797,7.0275
CVX,2025-04-30,36.7656,31.0125,27.9238,8.8418
CVX,2025-05-01,35.2836,30.8969,28.3137,6.969899999999999
CVX,2025-05-02,33.6713,27.8559,25.7158,7.955500000000001
CVX,2025-05-05,31.7712,26.3425,24.264,7.507200000000001
CVX,2025-05-06,31.3847,25.6509,24.3203,7.064399999999999
CVX,2025-05-07,32.6145,27.1963,24.8535,7.760999999999999
CVX,2025-05-08,31.3964,25.7555,23.9158,7.480599999999999
CVX,2025-05-09,30.9423,25.6193,23.3597,7.582599999999999
CVX,2025-05-12,27.1887,22.0558,20.0776,7.1111
CVX,2025-05-13,26.8896,21.7855,20.5361,6.3535
CVX,2025-05-14,27.0345,21.8668,21.0279,6.006600000000002
CVX,2025-05-15,27.6678,23.187,21.1236,6.5442
CVX,2025-05-16,27.4223,22.3401,20.8628,6.5595
CVX,2025-05-19,28.1408,22.9052,21.6002,6.540599999999998
CVX,2025-05-20,28.6635,23.4758,22.4856,6.1778999999999975
CVX,2025-05-21,30.7932,26.0366,23.9898,6.8034
CVX,2025-05-22,30.4593,25.1535,23.748,6.711299999999998
CVX,2025-05-23,30.7936,26.0515,24.4682,6.325400000000002
CVX,2025-05-27,29.3572,24.5144,22.613,6.744199999999999
CVX,2025-05-28,29.1737,24.434,23.7281,5.445599999999999
CVX,2025-05-29,28.7918,24.5232,23.3389,5.4529
CVX,2025-05-30,28.6292,23.8331,21.9914,6.637800000000002
CVX,2025-06-02,28.9115,23.1111,21.7748,7.136700000000001
CVX,2025-06-03,27.3793,23.3194,20.9201,6.459199999999999
CVX,2025-06-04,29.5082,23.7689,20.9578,8.5504
CVX,2025-06-05,29.2628,24.2659,22.4984,6.764399999999998
CVX,2025-06-06,27.7103,22.9634,19.5046,8.2057
CVX,2025-06-09,27.4038,23.0163,20.9684,6.435400000000001
CVX,2025-06-10,27.6746,23.2986,21.4546,6.220000000000002
CVX,2025-06-11,29.6522,20.9815,23.5373,6.114900000000002
CVX,2025-06-12,28.7282,24.7996,24.1804,4.547800000000002
CVX,2025-06-13,30.6515,27.9271,28.4596,2.1919000000000004
CVX,2025-06-16,26.8872,23.8272,24.2409,2.6463
CVX,2025-06-17,31.1414,27.0433,26.5677,4.573700000000002
CVX,2025-06-18,29.5099,25.5777,26.2425,3.2673999999999985
CVX,2025-06-20,28.327,24.989,24.4142,3.9128000000000007
CVX,2025-06-23,28.4736,23.5918,24.5322,3.9414000000000016
CVX,2025-06-24,22.8146,24.9881,22.7636,0.05099999999999838
CVX,2025-06-25,27.9944,22.5511,23.2756,4.718799999999998
CVX,2025-06-26,26.7643,23.3212,22.6923,4.071999999999999
CVX,2025-06-27,26.6773,22.4842,22.6937,3.983599999999999
CVX,2025-06-30,28.1701,22.8268,23.1951,4.975000000000001
CVX,2025-07-01,27.6439,24.233,23.3225,4.321399999999997
CVX,2025-07-02,27.3217,23.5331,23.3565,3.9651999999999994
CVX,2025-07-03,23.986,23.6775,23.2282,0.7577999999999996
CVX,2025-07-07,25.9368,23.5929,24.0981,1.8387000000000029
CVX,2025-07-08,28.1506,22.4539,24.5568,3.5938000000000017
CVX,2025-07-09,28.8245,24.0098,25.0723,3.752200000000002
CVX,2025-07-10,28.7164,24.5078,24.0235,4.692900000000002
CVX,2025-07-11,30.2039,26.0381,25.289,4.914899999999999
CVX,2025-07-14,29.1005,26.188,25.3836,3.716899999999999
CVX,2025-07-15,29.6958,26.1183,25.0778,4.6179999999999986
CVX,2025-07-16,29.2467,25.9444,25.537,3.7097000000000016
CVX,2025-07-17,30.003,26.279,25.9393,4.063700000000001
CVX,2025-07-18,26.5679,23.7909,24.1088,2.459100000000003
CVX,2025-07-21,26.0971,22.1548,22.1232,3.9739000000000004
CVX,2025-07-22,25.5392,22.0696,22.0459,3.4933000000000014
CVX,2025-07-23,25.2188,21.4389,21.4611,3.7577000000000034
CVX,2025-07-24,25.5586,21.6715,21.9816,3.576999999999998
CVX,2025-07-25,24.2208,20.518,20.3238,3.897000000000002
CVX,2025-07-28,23.1579,20.2029,19.721,3.4369000000000014
CVX,2025-07-29,23.7,19.9784,20.6268,3.0732
CVX,2025-07-30,23.8806,21.5615,20.8419,3.038700000000002
CVX,2025-07-31,24.6371,21.7295,22.263,2.3740999999999985
CVX,2025-08-01,23.9412,20.9715,21.9826,1.958599999999997
CVX,2025-08-04,23.9302,19.9079,20.027,3.9031999999999982
CVX,2025-08-05,24.1861,20.8078,21.5026,2.6834999999999987
CVX,2025-08-06,25.1888,20.8707,21.056,4.1328
CVX,2025-08-07,22.2619,20.2695,20.6985,1.5634000000000015
CVX,2025-08-08,23.149,20.3238,21.2611,1.887900000000002
CVX,2025-08-11,23.6778,19.7214,20.088,3.5898000000000003
CVX,2025-08-12,22.7545,19.1686,19.6673,3.0871999999999993
CVX,2025-08-13,23.2074,19.3845,20.8813,2.3261000000000003
CVX,2025-08-14,23.801,19.8449,20.5508,3.2501999999999995
CVX,2025-08-15,24.0304,20.227,19.4517,4.578700000000001
CVX,2025-08-18,22.9156,19.6121,18.9995,3.9161
CVX,2025-08-19,24.5414,19.7116,20.0824,4.459
CVX,2025-08-20,23.5423,19.6243,19.4804,4.061900000000001
CVX,2025-08-21,24.0731,19.9507,19.4237,4.6494
CVX,2025-08-22,23.0322,18.7962,18.3542,4.678000000000001
CVX,2025-08-25,22.0369,17.9677,18.431,3.6058999999999983
CVX,2025-08-26,22.5902,19.4697,18.6021,3.9880999999999993
CVX,2025-08-27,23.2349,18.4866,18.4848,4.7501
CVX,2025-08-28,22.2809,19.3792,18.4138,3.8671000000000006
CVX,2025-08-29,23.7781,19.0922,18.2427,5.535399999999999
CVX,2025-09-02,22.9868,18.9098,19.1651,3.8217
CVX,2025-09-03,23.3645,19.8248,19.6026,3.7619000000000007
CVX,2025-09-04,23.037,19.2462,18.6855,4.351499999999998
CVX,2025-09-05,22.4948,19.1034,18.8371,3.657700000000002
CVX,2025-09-08,23.0359,19.4892,18.8472,4.188700000000001
CVX,2025-09-09,24.2192,19.8935,18.7385,5.480700000000002
CVX,2025-09-10,23.5742,20.4132,19.689,3.885200000000001
CVX,2025-09-11,23.1255,19.8196,18.7549,4.3706
CVX,2025-09-12,23.0048,19.879,18.6516,4.353200000000001
CVX,2025-09-15,23.6961,19.6588,19.8768,3.819300000000002
CVX,2025-09-16,24.5796,20.3392,19.1798,5.399799999999999
CVX,2025-09-17,24.0259,19.7913,19.7186,4.3073000000000015
CVX,2025-09-18,24.3338,20.3006,19.492,4.841799999999999
CVX,2025-09-19,24.9523,20.4073,20.3936,4.558700000000002
CVX,2025-09-22,24.1984,19.8388,19.1631,5.035299999999999
CVX,2025-09-23,25.0117,20.5709,20.3385,4.673200000000001
CVX,2025-09-24,25.2139,20.8389,20.0466,5.167299999999997
CVX,2025-09-25,25.6213,21.2612,19.9557,5.665600000000001
CVX,2025-09-26,24.9974,20.7658,19.9193,5.078099999999999
CVX,2025-09-29,25.6788,21.4831,20.7766,4.902200000000001
CVX,2025-09-30,26.8267,21.7452,21.2762,5.5504999999999995
CVX,2025-10-01,26.1529,22.5732,21.5883,4.564599999999999
CVX,2025-10-02,26.2055,22.785,22.7082,3.497299999999999
CVX,2025-10-03,26.5207,22.9621,23.0153,3.5054000000000016
CVX,2025-10-06,26.7315,22.667,22.2377,4.4938
CVX,2025-10-07,27.6138,23.2913,22.9565,4.657300000000003
CVX,2025-10-08,26.5852,22.6503,23.9111,2.6740999999999993
CVX,2025-10-09,27.3594,23.4004,23.6853,3.6740999999999993
CVX,2025-10-10,27.4866,25.4712,24.8251,2.6615
CVX,2025-10-13,28.2404,22.7461,23.206,5.0344000000000015
CVX,2025-10-14,28.1446,24.1479,23.9434,4.2012
CVX,2025-10-15,29.4904,24.4856,23.6829,5.807500000000001
CVX,2025-10-16,29.8479,26.1225,24.2394,5.608499999999999
CVX,2025-10-17,29.1885,24.623,23.8613,5.327200000000001
CVX,2025-10-20,26.5527,22.2504,21.1444,5.4083000000000006
CVX,2025-10-21,26.3576,22.4507,22.0349,4.322700000000001
CVX,2025-10-22,27.1932,23.0244,21.2451,5.9481
CVX,2025-10-23,27.153,24.0495,22.2847,4.868299999999998
CVX,2025-10-24,27.149,23.8836,23.5804,3.5686
CVX,2025-10-27,25.8719,22.5915,22.4467,3.4252000000000002
CVX,2025-10-28,25.5786,23.9466,24.4037,1.174900000000001
CVX,2025-10-29,26.9332,23.3386,23.3071,3.626100000000001
CVX,2025-10-30,27.0497,25.3084,24.0593,2.990400000000001
CVX,2025-10-31,26.0804,21.66,21.2243,4.856100000000001
CVX,2025-11-03,24.6895,22.1675,22.5331,2.156399999999998
CVX,2025-11-04,26.5996,22.0907,19.7846,6.814999999999998
CVX,2025-11-05,24.7426,22.0732,21.4897,3.2529000000000003
CVX,2025-11-06,25.9766,21.842,22.3505,3.626100000000001
CVX,2025-11-07,26.1297,22.1525,21.8608,4.268899999999999
CVX,2025-11-10,26.4914,21.9239,21.032,5.459399999999999
CVX,2025-11-11,26.6798,21.3336,20.7672,5.912600000000001
CVX,2025-11-12,25.2289,20.526,19.7683,5.4605999999999995
CVX,2025-11-13,25.6686,21.4654,21.8856,3.7830000000000013
CVX,2025-11-14,26.1369,21.4249,21.0807,5.0562000000000005
CVX,2025-11-17,25.3588,23.2816,22.4465,2.9122999999999983
CVX,2025-11-18,26.3343,22.1323,22.2473,4.087
CVX,2025-11-19,27.6285,22.298,21.487,6.141500000000001
CVX,2025-11-20,27.0026,22.4222,22.2768,4.7258
CVX,2025-11-21,28.4049,22.6276,21.4945,6.910400000000003
CVX,2025-11-24,26.4069,22.1888,21.0465,5.3603999999999985
CVX,2025-11-25,25.5256,20.484,20.9343,4.5913
CVX,2025-11-26,26.0646,20.8129,19.4329,6.631699999999999
CVX,2025-11-28,25.0192,19.8743,19.2712,5.748000000000001
CVX,2025-12-01,24.9002,19.3028,19.6495,5.250700000000002
CVX,2025-12-02,25.7334,20.1783,18.722,7.011399999999998
CVX,2025-12-03,22.5175,19.2698,18.6582,3.8592999999999975
CVX,2025-12-04,23.8196,19.1532,18.5661,5.2535000000000025
CVX,2025-12-05,25.0911,19.0017,19.4126,5.6785
CVX,2025-12-08,25.4259,19.5105,18.6436,6.782299999999999
CVX,2025-12-09,25.8433,19.5229,20.0509,5.792400000000001
CVX,2025-12-10,25.0416,19.1211,18.982,6.0596
CVX,2025-12-11,25.0599,18.9785,18.5215,6.538399999999999
CVX,2025-12-12,25.266,18.9497,20.9702,4.2958
CVX,2025-12-15,25.3056,19.6029,19.722,5.583599999999997
CVX,2025-12-16,24.6034,19.2459,19.9154,4.687999999999999
CVX,2025-12-17,27.716,20.2755,20.6366,7.0794
CVX,2025-12-18,25.7209,19.8901,21.0586,4.662300000000002
CVX,2025-12-19,24.7307,19.0639,20.1531,4.5776
CVX,2025-12-22,24.2888,19.0245,18.569,5.719799999999999
CVX,2025-12-23,23.9633,18.3394,19.5105,4.4528
CVX,2025-12-24,24.0842,18.5317,18.755,5.3292
CVX,2025-12-26,24.6671,18.9416,20.6975,3.9696
CVX,2025-12-29,25.3655,19.6658,20.0179,5.3476
CVX,2025-12-30,26.2946,19.8246,18.3064,7.988199999999999
CVX,2025-12-31,24.8936,20.6093,19.1987,5.6949000000000005
CVX,2026-01-02,26.2027,19.7211,19.4991,6.703600000000002
CVX,2026-01-05,28.1641,23.957,26.7915,1.372600000000002
CVX,2026-01-06,28.106,23.411,24.384,3.7220000000000013
CVX,2026-01-07,26.1955,21.4726,26.6733,-0.477800000000002
CVX,2026-01-08,25.6004,24.0669,24.5042,1.0961999999999996
CVX,2026-01-09,25.421,21.6196,23.9944,1.4266000000000005
CVX,2026-01-12,24.0042,22.3593,24.7786,-0.7744
CVX,2026-01-13,24.3527,23.0561,24.384,-0.03130000000000166
CVX,2026-01-14,23.5162,22.3342,28.018,-4.501799999999999
CVX,2026-01-15,26.8987,23.1817,25.0169,1.881800000000002
CVX,2026-01-16,23.7926,21.4043,24.6135,-0.8208999999999982
CVX,2026-01-20,26.1606,22.8941,24.9509,1.209699999999998
CVX,2026-01-21,26.042,22.6744,24.9051,1.1369000000000007
CVX,2026-01-22,25.5373,22.2967,24.3531,1.184199999999997
CVX,2026-01-23,25.936,22.0223,24.1557,1.7803000000000004
CVX,2026-01-26,25.9964,21.9562,23.6965,2.299900000000001
CVX,2026-01-27,25.7643,22.8819,24.1067,1.6575999999999986
CVX,2026-01-28,26.5326,22.587,25.2872,1.2454
CVX,2026-01-29,28.5655,25.4318,27.0254,1.540099999999999
CVX,2026-01-30,26.5675,23.4155,24.8818,1.6857000000000006
CVX,2026-02-02,25.7265,21.6312,25.2038,0.5227000000000004
CVX,2026-02-03,27.6755,24.8518,27.2173,0.45819999999999794
CVX,2026-02-04,30.7949,26.7556,29.0458,1.7490999999999985
CVX,2026-02-05,29.6944,25.0349,28.5939,1.1005000000000003
CVX,2026-02-06,28.9396,24.8816,27.9412,0.9984000000000002
CVX,2026-02-09,27.2391,22.9274,26.4355,0.8035999999999994
CVX,2026-02-10,27.0347,22.982,26.5765,0.4582000000000015
CVX,2026-02-11,27.4272,23.8945,26.3834,1.0437999999999974
CVX,2026-02-12,28.2099,24.8304,27.7166,0.4933000000000014
CVX,2026-02-13,27.8396,24.7316,26.5019,1.3377000000000017
CVX,2026-02-17,29.115,24.1184,26.1106,3.004399999999997
CVX,2026-02-18,29.9085,24.6721,26.5139,3.3946000000000005
CVX,2026-02-19,30.7952,27.1115,28.8264,1.9688000000000017
CVX,2026-02-20,30.7845,26.3081,28.0927,2.6918000000000006
CVX,2026-02-23,31.8371,27.1428,27.5924,4.244699999999998
CVX,2026-02-24,31.0972,26.177,27.6121,3.485099999999999
CVX,2026-02-25,30.5636,25.8388,27.2293,3.3343000000000025
CVX,2026-02-26,31.7171,26.9228,28.2598,3.4573
CVX,2026-02-27,34.1399,29.3187,29.3694,4.770499999999998
CVX,2026-03-02,33.6183,28.1082,29.0536,4.564699999999998
CVX,2026-03-03,34.772,29.3788,29.8283,4.9437
CVX,2026-03-04,32.6437,27.4249,28.3417,4.302000000000003
CVX,2026-03-05,34.6097,28.4632,29.4063,5.203399999999995
CVX,2026-03-06,34.64,30.1241,30.7881,3.8519000000000005
CVX,2026-03-09,32.997,30.3674,31.0512,1.9457999999999984
CVX,2026-03-10,32.1306,27.1378,28.2253,3.9053000000000004
CVX,2026-03-11,32.9626,28.1556,28.6023,4.360300000000002
CVX,2026-03-12,34.5461,30.0356,31.7356,2.810500000000001
CVX,2026-03-13,34.3935,29.1358,30.5571,3.8364000000000047
CVX,2026-03-16,32.1998,27.0595,28.166,4.033800000000003
CVX,2026-03-17,31.6753,26.3182,27.303,4.372299999999999
CVX,2026-03-18,32.6968,27.3996,28.4328,4.264000000000003
CVX,2026-03-19,34.37,29.1836,29.6415,4.728499999999997
CVX,2026-03-20,35.4683,30.6839,31.2854,4.1829
CVX,2026-03-23,33.7669,27.8262,28.0029,5.763999999999999
CVX,2026-03-24,33.9331,28.5905,28.7904,5.142700000000001
CVX,2026-03-25,32.9045,27.2351,27.9369,4.967599999999997
CVX,2026-03-26,34.1451,29.7797,29.2261,4.9190000000000005
CVX,2026-03-27,35.2323,31.2723,30.6811,4.5512000000000015
CVX,2026-03-30,36.1251,32.0783,31.4633,4.661800000000003
CVX,2026-03-31,36.4324,31.0991,30.8838,5.5486
CVX,2026-04-01,34.7945,30.5494,30.5777,4.216799999999999
CVX,2026-04-02,35.7794,31.7911,32.0712,3.708200000000005
CVX,2026-04-06,34.0344,30.4662,30.4623,3.572099999999999
CVX,2026-04-07,35.9363,32.6263,30.6406,5.295700000000004
CVX,2026-04-08,33.4728,30.1013,30.1587,3.3141
CVX,2026-04-09,32.3356,27.9135,29.6208,2.7148000000000003
CVX,2026-04-10,31.0222,27.5962,29.6791,1.3431000000000033
CVX,2026-04-13,30.7546,26.1376,29.3466,1.4080000000000013
CVX,2026-04-14,29.3912,25.9359,28.6253,0.765900000000002
CVX,2026-04-15,29.1651,27.6513,29.2855,-0.12040000000000006
CVX,2026-04-16,29.8398,27.2164,29.3045,0.5352999999999994
CVX,2026-04-17,30.1885,27.7413,29.5409,0.6476000000000006
CVX,2026-04-20,30.4454,28.0884,30.2395,0.20589999999999975
CVX,2026-04-21,32.9058,31.1218,30.9059,1.9999000000000002
CVX,2026-04-22,31.8395,28.8746,30.5188,1.3207000000000022
CVX,2026-04-23,32.0251,29.5986,31.2924,0.7327000000000012
CVX,2026-04-24,31.9249,28.9682,30.2782,1.6467000000000027
CVX,2026-04-27,32.1603,29.9905,31.4155,0.7447999999999979
CVX,2026-04-28,32.8226,30.1598,31.5571,1.265500000000003
CVX,2026-04-29,34.3412,32.8221,32.3995,1.9416999999999973
CVX,2026-04-30,33.4998,32.259,31.821,1.678799999999999
CVX,2026-05-01,30.8258,27.8431,28.8729,1.9528999999999996
CVX,2026-05-04,30.6898,28.9769,30.0075,0.6823000000000015
CVX,2026-05-05,29.9584,28.2415,29.0029,0.9555000000000007
CVX,2026-05-06,29.3124,27.4065,28.3254,0.9870000000000019
CVX,2026-05-07,28.2916,26.8733,28.3248,-0.033200000000000784
CVX,2026-05-08,28.4652,26.9202,29.0672,-0.6020000000000003
CVX,2026-05-11,29.1066,26.4507,28.4901,0.6164999999999985
CVX,2026-05-12,29.2429,26.8744,29.0781,0.1647999999999996
CVX,2026-05-13,29.0597,26.8965,28.2107,0.8490000000000002
CVX,2026-05-14,28.8517,26.4708,28.0244,0.827300000000001
CVX,2026-05-15,29.8583,28.2008,29.5596,0.2987000000000002
CVX,2026-05-18,31.2591,28.6274,29.242,2.0170999999999992
CVX,2026-05-19,31.6144,28.7424,29.6617,1.9527
CVX,2026-05-20,31.1418,29.0008,30.2482,0.8935999999999993
CVX,2026-05-21,31.3005,28.6781,29.7692,1.531299999999998
CVX,2026-05-22,32.1526,29.6363,30.0759,2.076699999999999
CVX,2026-05-26,29.9963,28.9842,29.6015,0.39480000000000004
CVX,2026-05-27,28.891,27.4743,29.6602,-0.7692000000000014
CVX,2026-05-28,28.3737,26.6391,28.4225,-0.048799999999999955
CVX,2026-05-29,27.7364,26.212,28.4507,-0.7143000000000015
CVX,2026-06-01,30.0851,27.6805,29.5725,0.5125999999999991
CVX,2026-06-02,30.8078,29.2558,29.2116,1.5961999999999996
CVX,2026-06-03,31.2633,29.8785,30.1196,1.1437000000000026
CVX,2026-06-04,29.8186,29.2925,30.8167,-0.9981000000000009
CVX,2026-06-05,29.6231,29.0554,30.6472,-1.0241000000000007
CVX,2026-06-08,31.0851,28.7961,29.5869,1.4982000000000006
CVX,2026-06-09,31.2574,28.6566,28.6013,2.656100000000002
